Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-06 09:15:00+05:30,19345.849609375,19345.849609375,19313.150390625,19331.650390625,19331.650390625,0
2023-11-06 09:20:00+05:30,19331.650390625,19356.400390625,19331.650390625,19349.69921875,19349.69921875,0
2023-11-06 09:25:00+05:30,19348.94921875,19349.599609375,19337.349609375,19341.19921875,19341.19921875,0
2023-11-06 09:30:00+05:30,19341.650390625,19347.55078125,19335.150390625,19339.69921875,19339.69921875,0
2023-11-06 09:35:00+05:30,19339.5,19343.599609375,19334.44921875,19340.150390625,19340.150390625,0
2023-11-06 09:40:00+05:30,19339.55078125,19344.650390625,19336.650390625,19339.5,19339.5,0
2023-11-06 09:45:00+05:30,19339.599609375,19342.5,19332.599609375,19332.69921875,19332.69921875,0
2023-11-06 09:50:00+05:30,19332.099609375,19337.400390625,19324.400390625,19333.5,19333.5,0
2023-11-06 09:55:00+05:30,19333.599609375,19349.05078125,19333.599609375,19347.650390625,19347.650390625,0
2023-11-06 10:00:00+05:30,19347.80078125,19352.25,19344.05078125,19349.80078125,19349.80078125,0
2023-11-06 10:05:00+05:30,19349.05078125,19352.44921875,19345.75,19352.400390625,19352.400390625,0
2023-11-06 10:10:00+05:30,19351.55078125,19355.599609375,19347.400390625,19354.849609375,19354.849609375,0
2023-11-06 10:15:00+05:30,19355.400390625,19367.19921875,19355.25,19367.19921875,19367.19921875,0
2023-11-06 10:20:00+05:30,19366.599609375,19370.75,19360.599609375,19363.75,19363.75,0
2023-11-06 10:25:00+05:30,19363.599609375,19364.5,19360.05078125,19363.349609375,19363.349609375,0
2023-11-06 10:30:00+05:30,19363.05078125,19364.69921875,19353.349609375,19354.75,19354.75,0
2023-11-06 10:35:00+05:30,19354.849609375,19355.650390625,19348.19921875,19349.25,19349.25,0
2023-11-06 10:40:00+05:30,19348.05078125,19350.05078125,19343.19921875,19346.55078125,19346.55078125,0
2023-11-06 10:45:00+05:30,19346.400390625,19347.44921875,19338.900390625,19340.25,19340.25,0
2023-11-06 10:50:00+05:30,19339.900390625,19340.099609375,19328.55078125,19334.150390625,19334.150390625,0
2023-11-06 10:55:00+05:30,19334.30078125,19342.75,19332.150390625,19341.849609375,19341.849609375,0
2023-11-06 11:00:00+05:30,19342.099609375,19346.349609375,19324.44921875,19324.599609375,19324.599609375,0
2023-11-06 11:05:00+05:30,19325.05078125,19325.05078125,19310.75,19324.400390625,19324.400390625,0
2023-11-06 11:10:00+05:30,19324.0,19333.80078125,19321.849609375,19332.05078125,19332.05078125,0
2023-11-06 11:15:00+05:30,19332.30078125,19338.19921875,19327.80078125,19337.69921875,19337.69921875,0
2023-11-06 11:20:00+05:30,19337.80078125,19338.5,19332.55078125,19333.75,19333.75,0
2023-11-06 11:25:00+05:30,19333.69921875,19340.0,19330.849609375,19339.69921875,19339.69921875,0
2023-11-06 11:30:00+05:30,19340.0,19343.30078125,19338.05078125,19340.80078125,19340.80078125,0
2023-11-06 11:35:00+05:30,19340.94921875,19344.150390625,19338.849609375,19341.94921875,19341.94921875,0
2023-11-06 11:40:00+05:30,19341.599609375,19342.55078125,19335.75,19342.55078125,19342.55078125,0
2023-11-06 11:45:00+05:30,19342.650390625,19346.80078125,19339.599609375,19346.25,19346.25,0
2023-11-06 11:50:00+05:30,19347.849609375,19348.69921875,19341.69921875,19344.19921875,19344.19921875,0
2023-11-06 11:55:00+05:30,19345.400390625,19348.69921875,19339.900390625,19340.80078125,19340.80078125,0
2023-11-06 12:00:00+05:30,19340.25,19345.75,19339.5,19345.19921875,19345.19921875,0
2023-11-06 12:05:00+05:30,19345.099609375,19348.5,19343.69921875,19345.650390625,19345.650390625,0
2023-11-06 12:10:00+05:30,19344.75,19352.69921875,19341.400390625,19346.900390625,19346.900390625,0
2023-11-06 12:15:00+05:30,19346.599609375,19349.19921875,19339.94921875,19342.94921875,19342.94921875,0
2023-11-06 12:20:00+05:30,19343.05078125,19350.349609375,19340.44921875,19344.19921875,19344.19921875,0
2023-11-06 12:25:00+05:30,19343.849609375,19348.5,19342.150390625,19344.849609375,19344.849609375,0
2023-11-06 12:30:00+05:30,19344.0,19354.849609375,19342.55078125,19354.75,19354.75,0
2023-11-06 12:35:00+05:30,19354.0,19357.599609375,19351.19921875,19357.599609375,19357.599609375,0
2023-11-06 12:40:00+05:30,19357.19921875,19357.69921875,19350.55078125,19355.05078125,19355.05078125,0
2023-11-06 12:45:00+05:30,19354.30078125,19354.30078125,19347.900390625,19351.44921875,19351.44921875,0
2023-11-06 12:50:00+05:30,19350.94921875,19360.150390625,19350.25,19357.30078125,19357.30078125,0
2023-11-06 12:55:00+05:30,19356.94921875,19358.599609375,19351.650390625,19353.30078125,19353.30078125,0
2023-11-06 13:00:00+05:30,19352.25,19355.599609375,19347.5,19353.900390625,19353.900390625,0
2023-11-06 13:05:00+05:30,19353.25,19358.349609375,19346.5,19346.849609375,19346.849609375,0
2023-11-06 13:10:00+05:30,19346.25,19358.099609375,19343.44921875,19355.80078125,19355.80078125,0
2023-11-06 13:15:00+05:30,19354.94921875,19358.900390625,19350.599609375,19352.349609375,19352.349609375,0
2023-11-06 13:20:00+05:30,19351.55078125,19356.099609375,19349.849609375,19355.849609375,19355.849609375,0
2023-11-06 13:25:00+05:30,19355.400390625,19359.55078125,19353.150390625,19356.05078125,19356.05078125,0
2023-11-06 13:30:00+05:30,19355.80078125,19362.44921875,19355.05078125,19362.44921875,19362.44921875,0
2023-11-06 13:35:00+05:30,19361.900390625,19362.5,19355.94921875,19361.349609375,19361.349609375,0
2023-11-06 13:40:00+05:30,19360.44921875,19362.94921875,19357.30078125,19362.94921875,19362.94921875,0
2023-11-06 13:45:00+05:30,19362.25,19364.900390625,19357.0,19360.30078125,19360.30078125,0
2023-11-06 13:50:00+05:30,19359.44921875,19361.69921875,19355.30078125,19358.650390625,19358.650390625,0
2023-11-06 13:55:00+05:30,19357.900390625,19361.25,19355.0,19358.44921875,19358.44921875,0
2023-11-06 14:00:00+05:30,19358.19921875,19362.05078125,19352.849609375,19361.5,19361.5,0
2023-11-06 14:05:00+05:30,19359.69921875,19364.30078125,19358.849609375,19362.400390625,19362.400390625,0
2023-11-06 14:10:00+05:30,19361.650390625,19374.099609375,19358.900390625,19374.0,19374.0,0
2023-11-06 14:15:00+05:30,19373.69921875,19380.44921875,19370.849609375,19379.849609375,19379.849609375,0
2023-11-06 14:20:00+05:30,19379.19921875,19385.150390625,19374.349609375,19379.94921875,19379.94921875,0
2023-11-06 14:25:00+05:30,19379.55078125,19380.849609375,19372.94921875,19376.650390625,19376.650390625,0
2023-11-06 14:30:00+05:30,19376.150390625,19386.150390625,19374.400390625,19386.150390625,19386.150390625,0
2023-11-06 14:35:00+05:30,19385.5,19385.5,19375.349609375,19376.80078125,19376.80078125,0
2023-11-06 14:40:00+05:30,19376.19921875,19382.19921875,19374.75,19380.099609375,19380.099609375,0
2023-11-06 14:45:00+05:30,19379.19921875,19380.44921875,19371.5,19372.400390625,19372.400390625,0
2023-11-06 14:50:00+05:30,19371.69921875,19384.30078125,19369.599609375,19382.94921875,19382.94921875,0
2023-11-06 14:55:00+05:30,19382.5,19385.099609375,19379.150390625,19385.099609375,19385.099609375,0
2023-11-06 15:00:00+05:30,19385.599609375,19412.69921875,19385.599609375,19407.849609375,19407.849609375,0
2023-11-06 15:05:00+05:30,19407.80078125,19413.650390625,19407.55078125,19412.400390625,19412.400390625,0
2023-11-06 15:10:00+05:30,19412.150390625,19416.650390625,19409.94921875,19416.5,19416.5,0
2023-11-06 15:15:00+05:30,19416.849609375,19418.150390625,19412.94921875,19415.900390625,19415.900390625,0
2023-11-06 15:20:00+05:30,19415.69921875,19416.69921875,19409.400390625,19416.69921875,19416.69921875,0
2023-11-06 15:25:00+05:30,19416.69921875,19421.55078125,19406.75,19411.849609375,19411.849609375,0
2023-11-07 09:15:00+05:30,19404.05078125,19407.150390625,19349.44921875,19364.69921875,19364.69921875,0
2023-11-07 09:20:00+05:30,19365.650390625,19382.44921875,19364.400390625,19382.099609375,19382.099609375,0
2023-11-07 09:25:00+05:30,19373.94921875,19377.80078125,19368.099609375,19370.25,19370.25,0
2023-11-07 09:30:00+05:30,19370.69921875,19374.94921875,19364.900390625,19367.05078125,19367.05078125,0
2023-11-07 09:35:00+05:30,19367.0,19370.900390625,19358.349609375,19360.599609375,19360.599609375,0
2023-11-07 09:40:00+05:30,19360.349609375,19368.400390625,19358.599609375,19366.5,19366.5,0
2023-11-07 09:45:00+05:30,19367.25,19370.0,19355.349609375,19363.599609375,19363.599609375,0
2023-11-07 09:50:00+05:30,19362.75,19364.349609375,19357.599609375,19363.849609375,19363.849609375,0
2023-11-07 09:55:00+05:30,19363.69921875,19374.650390625,19353.5,19358.05078125,19358.05078125,0
2023-11-07 10:00:00+05:30,19358.19921875,19363.349609375,19350.05078125,19350.75,19350.75,0
2023-11-07 10:05:00+05:30,19350.80078125,19358.25,19347.80078125,19357.599609375,19357.599609375,0
2023-11-07 10:10:00+05:30,19356.349609375,19366.30078125,19355.599609375,19366.19921875,19366.19921875,0
2023-11-07 10:15:00+05:30,19366.650390625,19369.55078125,19361.650390625,19369.55078125,19369.55078125,0
2023-11-07 10:20:00+05:30,19368.75,19378.400390625,19363.55078125,19365.900390625,19365.900390625,0
2023-11-07 10:25:00+05:30,19366.44921875,19374.19921875,19363.69921875,19370.650390625,19370.650390625,0
2023-11-07 10:30:00+05:30,19371.44921875,19378.650390625,19370.400390625,19375.5,19375.5,0
2023-11-07 10:35:00+05:30,19375.75,19384.900390625,19373.900390625,19384.0,19384.0,0
2023-11-07 10:40:00+05:30,19385.05078125,19393.05078125,19384.05078125,19393.05078125,19393.05078125,0
2023-11-07 10:45:00+05:30,19392.650390625,19396.400390625,19386.55078125,19391.400390625,19391.400390625,0
2023-11-07 10:50:00+05:30,19391.599609375,19392.25,19381.44921875,19385.0,19385.0,0
2023-11-07 10:55:00+05:30,19384.80078125,19386.25,19379.900390625,19381.05078125,19381.05078125,0
2023-11-07 11:00:00+05:30,19380.099609375,19388.25,19380.099609375,19386.80078125,19386.80078125,0
2023-11-07 11:05:00+05:30,19386.75,19394.5,19384.94921875,19393.94921875,19393.94921875,0
2023-11-07 11:10:00+05:30,19394.75,19396.94921875,19389.650390625,19392.849609375,19392.849609375,0
2023-11-07 11:15:00+05:30,19392.849609375,19398.0,19388.94921875,19396.5,19396.5,0
2023-11-07 11:20:00+05:30,19396.400390625,19397.400390625,19388.5,19390.650390625,19390.650390625,0
2023-11-07 11:25:00+05:30,19390.5,19392.150390625,19387.0,19389.849609375,19389.849609375,0
2023-11-07 11:30:00+05:30,19390.25,19391.849609375,19385.30078125,19388.05078125,19388.05078125,0
2023-11-07 11:35:00+05:30,19388.5,19396.30078125,19387.099609375,19390.150390625,19390.150390625,0
2023-11-07 11:40:00+05:30,19390.150390625,19390.650390625,19353.900390625,19354.69921875,19354.69921875,0
2023-11-07 11:45:00+05:30,19353.69921875,19355.55078125,19334.69921875,19336.94921875,19336.94921875,0
2023-11-07 11:50:00+05:30,19336.650390625,19346.900390625,19330.75,19330.94921875,19330.94921875,0
2023-11-07 11:55:00+05:30,19332.55078125,19346.099609375,19329.75,19344.900390625,19344.900390625,0
2023-11-07 12:00:00+05:30,19345.94921875,19345.94921875,19335.05078125,19339.900390625,19339.900390625,0
2023-11-07 12:05:00+05:30,19340.19921875,19352.099609375,19338.849609375,19350.44921875,19350.44921875,0
2023-11-07 12:10:00+05:30,19350.69921875,19353.650390625,19343.94921875,19352.44921875,19352.44921875,0
2023-11-07 12:15:00+05:30,19352.650390625,19359.25,19349.80078125,19359.150390625,19359.150390625,0
2023-11-07 12:20:00+05:30,19359.650390625,19362.900390625,19350.400390625,19355.55078125,19355.55078125,0
2023-11-07 12:25:00+05:30,19356.30078125,19357.349609375,19350.349609375,19353.400390625,19353.400390625,0
2023-11-07 12:30:00+05:30,19353.94921875,19365.19921875,19348.5,19365.150390625,19365.150390625,0
2023-11-07 12:35:00+05:30,19365.599609375,19368.599609375,19362.0,19365.69921875,19365.69921875,0
2023-11-07 12:40:00+05:30,19366.099609375,19368.0,19361.55078125,19363.44921875,19363.44921875,0
2023-11-07 12:45:00+05:30,19363.75,19373.0,19361.25,19372.0,19372.0,0
2023-11-07 12:50:00+05:30,19369.849609375,19371.400390625,19362.349609375,19364.44921875,19364.44921875,0
2023-11-07 12:55:00+05:30,19364.5,19369.599609375,19360.849609375,19366.849609375,19366.849609375,0
2023-11-07 13:00:00+05:30,19366.25,19372.5,19364.94921875,19370.0,19370.0,0
2023-11-07 13:05:00+05:30,19369.80078125,19371.69921875,19365.75,19367.5,19367.5,0
2023-11-07 13:10:00+05:30,19367.150390625,19369.099609375,19359.400390625,19366.80078125,19366.80078125,0
2023-11-07 13:15:00+05:30,19367.400390625,19367.80078125,19360.30078125,19362.150390625,19362.150390625,0
2023-11-07 13:20:00+05:30,19362.5,19362.5,19353.650390625,19361.150390625,19361.150390625,0
2023-11-07 13:25:00+05:30,19361.349609375,19365.900390625,19354.849609375,19355.349609375,19355.349609375,0
2023-11-07 13:30:00+05:30,19355.25,19371.19921875,19353.44921875,19370.5,19370.5,0
2023-11-07 13:35:00+05:30,19368.75,19375.80078125,19365.400390625,19368.900390625,19368.900390625,0
2023-11-07 13:40:00+05:30,19369.599609375,19376.349609375,19368.05078125,19372.94921875,19372.94921875,0
2023-11-07 13:45:00+05:30,19373.25,19377.349609375,19366.349609375,19373.55078125,19373.55078125,0
2023-11-07 13:50:00+05:30,19375.44921875,19395.75,19372.94921875,19395.400390625,19395.400390625,0
2023-11-07 13:55:00+05:30,19394.5,19402.94921875,19392.150390625,19393.80078125,19393.80078125,0
2023-11-07 14:00:00+05:30,19393.849609375,19407.349609375,19392.099609375,19405.25,19405.25,0
2023-11-07 14:05:00+05:30,19405.94921875,19410.099609375,19397.44921875,19397.75,19397.75,0
2023-11-07 14:10:00+05:30,19397.849609375,19404.55078125,19393.69921875,19401.150390625,19401.150390625,0
2023-11-07 14:15:00+05:30,19400.900390625,19405.5,19396.150390625,19400.55078125,19400.55078125,0
2023-11-07 14:20:00+05:30,19399.55078125,19406.900390625,19389.80078125,19390.0,19390.0,0
2023-11-07 14:25:00+05:30,19389.599609375,19393.94921875,19384.150390625,19388.44921875,19388.44921875,0
2023-11-07 14:30:00+05:30,19388.44921875,19398.349609375,19387.150390625,19388.650390625,19388.650390625,0
2023-11-07 14:35:00+05:30,19389.150390625,19393.44921875,19380.150390625,19381.30078125,19381.30078125,0
2023-11-07 14:40:00+05:30,19381.900390625,19389.05078125,19379.150390625,19382.94921875,19382.94921875,0
2023-11-07 14:45:00+05:30,19383.849609375,19392.400390625,19380.75,19390.69921875,19390.69921875,0
